,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,1.1830489e-05,1.1799357e-05,-5.0491508e-08,2.7776794e-05,1.2616485e-06,3.3423094e-06,4.7591521e-07,1.847308e-05,3.0470737e-06,-3.0565811e-06,-8.386836e-06,-5.765967e-06,-1.6686432e-05,9.206933e-06,-4.324762e-06,9.729714e-06,-1.0837974e-05,3.5817066e-06,1.24318885e-05,-4.6351488e-08,-1.2696779e-05,-5.896927e-07,-8.250508e-06,-4.4707385e-06,1.2232118e-05,-6.751765e-06,4.568269e-07,-5.0493873e-06,-3.9977444e-06,1.2306978e-06,4.739253e-06,5.938988e-06,2.0165317e-08,1.193579e-05,3.58718e-06,-4.037787e-06,1.3063209e-05,-2.4739393e-06,-1.175702e-05,-2.9883297e-05,1.4478195e-05,2.9010407e-06,2.5490204e-05,-4.5019215e-06,9.225012e-06,5.37463e-06,-3.134452e-06,1.3705365e-05,1.1406188e-06,-7.954127e-07,-7.3572755e-06,-3.7011441e-06,6.9909765e-06,-2.8590266e-06,4.3013806e-06,-1.23964355e-05,-9.3875215e-06,6.140139e-06,-2.121491e-06,-1.0015067e-05,-5.4810444e-06,-4.847038e-06,-3.307874e-06,-4.1140765e-06,1.5808355e-05,-9.417254e-06,-1.2777369e-05,2.753808e-06,1.6482898e-06,1.4060552e-06,1.3122912e-05,5.4982293e-06,1.20533805e-05,-9.32576e-06,-4.775217e-06,-6.4502387e-06,3.0338624e-06,8.2319e-07,5.83339e-06,7.285884e-06,-1.3381582e-06,-3.2459302e-06,-7.6189954e-06,1.0365289e-05,9.715424e-06,-2.1959045e-06,-8.5588545e-06,-3.387504e-08,-1.9806685e-06,3.990701e-06,-2.5187148e-07,1.951917e-05,2.431756e-06,-4.545201e-06,-1.202537e-05,1.0046533e-06,1.557059e-05,-4.830312e-06,-8.8770075e-06,8.198185e-07,-3.0957534e-07,1.7165294e-05,1.16457595e-05,4.107673e-06,4.1335352e-07,-2.276849e-05,-1.0813572e-05,2.706246e-05,-1.6058316e-06,1.0479115e-05,-4.197189e-06,-7.736779e-06,-2.8136246e-05,1.1333266e-06,9.356586e-07,1.406077e-06,1.9711084e-05,-2.0583802e-06,-1.6715821e-06,1.3425482e-05,1.7093003e-05,-1.0953783e-05,1.2392135e-05,-7.094447e-06,-3.947185e-06,-1.8255403e-05,6.2279383e-07,-5.7057077e-06
1,4.605681e-09,2.5354073e-05,-1.8102473e-06,2.8403176e-05,2.3829957e-06,8.918374e-06,1.5809796e-06,1.9413466e-05,5.240512e-06,-2.9725124e-06,-2.0558087e-05,-9.86431e-06,-2.8327015e-05,2.2289236e-05,-9.457333e-06,4.922298e-06,-1.4018184e-05,-3.181969e-06,2.1660328e-05,9.210589e-08,-1.6413233e-05,-6.6734283e-06,-1.2708982e-05,-1.0268172e-05,2.1867225e-05,-1.2961709e-05,3.3592778e-06,-1.42644785e-05,-4.738569e-06,1.5081587e-06,1.2389564e-05,5.131602e-06,-1.1077282e-07,1.2872502e-05,8.601439e-06,-8.352241e-06,1.0444934e-05,-8.765055e-07,-1.9510058e-05,-2.8884633e-05,2.2881373e-05,3.0204205e-06,4.124711e-05,-3.8901753e-06,1.2970959e-05,1.0454296e-05,-2.6549105e-06,2.4794652e-05,1.4445837e-06,-1.6659906e-06,-1.5365864e-05,-6.9832267e-06,7.491343e-06,1.6269587e-07,1.4881227e-05,-1.7288414e-05,-8.0061345e-06,6.7585916e-06,-7.623119e-06,-1.2512367e-05,-1.3561166e-05,-4.565422e-06,-1.2971539e-05,-3.3526385e-06,2.2372848e-05,-1.9364928e-05,-1.898697e-05,7.163586e-06,8.390912e-07,5.8937676e-06,1.6873413e-05,8.009082e-06,1.656124e-05,-2.0145215e-05,-4.516869e-06,-8.574425e-06,6.1804467e-06,-1.5363057e-06,2.235503e-05,1.6364513e-05,-1.9085574e-06,-4.8357233e-06,-1.4998033e-05,1.6927668e-05,1.493458e-05,-1.9645986e-06,-7.545736e-06,-1.4440111e-06,-1.3408433e-05,-2.7254137e-06,-1.3663058e-06,2.11736e-05,1.5691992e-05,-4.954497e-06,-2.0447014e-05,1.2350571e-05,1.9382936e-05,-1.4381876e-06,-1.7607086e-05,1.3468496e-05,6.6855785e-07,2.2245837e-05,2.1981621e-05,1.1904527e-05,6.8555364e-06,-2.948675e-05,-2.401261e-05,2.4897181e-05,-1.1558e-06,1.111397e-05,-6.7156516e-06,-1.0361875e-05,-2.8219984e-05,1.0386211e-06,1.8458578e-06,3.3138738e-06,1.64616e-05,-2.893088e-06,-1.3114327e-06,1.7366548e-05,2.2973978e-05,-1.3252602e-05,1.7771534e-05,-1.1493213e-05,-9.901247e-06,-2.142586e-05,1.1733223e-06,-3.6668034e-06
2,1.2286539e-05,1.0592861e-05,-6.323171e-08,2.7694321e-05,1.0520242e-06,3.2742537e-06,3.7760032e-07,1.827467e-05,2.9638513e-06,-3.2293328e-06,-7.403003e-06,-6.227696e-06,-1.6003805e-05,8.256948e-06,-3.9090064e-06,1.0033586e-05,-1.0384151e-05,3.7994287e-06,1.1716022e-05,3.8506414e-08,-1.2476179e-05,2.2451786e-08,-7.799017e-06,-3.924267e-06,1.1712764e-05,-6.4064952e-06,1.9442177e-07,-4.6603272e-06,-3.9751703e-06,1.2205114e-06,4.2050833e-06,5.9562744e-06,-1.7701996e-07,1.1698169e-05,3.21464e-06,-3.9199113e-06,1.3148085e-05,-2.4411756e-06,-1.1810702e-05,-3.0063284e-05,1.4253077e-05,2.9342564e-06,2.3967677e-05,-4.5666466e-06,8.97322e-06,5.140162e-06,-3.1838654e-06,1.2854853e-05,1.0712491e-06,-6.8227524e-07,-6.882843e-06,-3.617125e-06,6.997553e-06,-3.0125611e-06,3.4331424e-06,-1.1931105e-05,-9.493308e-06,6.1648625e-06,-1.8371611e-06,-9.904315e-06,-4.9504524e-06,-4.879284e-06,-2.4420078e-06,-3.9923643e-06,1.5045263e-05,-8.7355e-06,-1.2759467e-05,2.6626203e-06,1.6775739e-06,1.1616721e-06,1.3248848e-05,5.5436512e-06,1.2036762e-05,-8.660505e-06,-4.8601337e-06,-6.312344e-06,2.8346549e-06,9.995974e-07,4.831487e-06,6.491431e-06,-1.0332087e-06,-3.6077017e-06,-7.1740287e-06,1.03901075e-05,9.513609e-06,-2.0630305e-06,-8.5428155e-06,-3.9457973e-08,-9.934702e-07,4.554293e-06,-8.603752e-08,1.9381674e-05,1.5831756e-06,-4.5650972e-06,-1.1350821e-05,2.5533882e-07,1.5143548e-05,-4.877613e-06,-8.11028e-06,-3.1432137e-09,-5.345796e-07,1.7330578e-05,1.1211541e-05,3.4457717e-06,-2.6884027e-07,-2.290083e-05,-9.811338e-06,2.7280732e-05,-1.760457e-06,1.0346588e-05,-3.7611062e-06,-7.806311e-06,-2.8117587e-05,1.130314e-06,7.9596464e-07,1.1968889e-06,1.9893978e-05,-2.108155e-06,-1.5212513e-06,1.3087118e-05,1.6456252e-05,-1.1164575e-05,1.2086873e-05,-6.840931e-06,-3.7148966e-06,-1.8005669e-05,4.821752e-07,-5.8651685e-06
3,1.219687e-05,1.1049886e-05,-2.7150236e-08,2.7723301e-05,1.1535392e-06,3.2618154e-06,4.1639288e-07,1.8374163e-05,2.962919e-06,-3.127332e-06,-7.774841e-06,-5.9421545e-06,-1.6184275e-05,8.594563e-06,-4.0567456e-06,9.960089e-06,-1.0594318e-05,3.7872705e-06,1.1974154e-05,-1.8774813e-08,-1.2538292e-05,-2.2462518e-07,-7.984894e-06,-4.143021e-06,1.1818873e-05,-6.4788837e-06,2.9601824e-07,-4.7330905e-06,-3.9827605e-06,1.2242517e-06,4.408981e-06,5.9619315e-06,-6.778737e-08,1.1832115e-05,3.3338001e-06,-3.9536862e-06,1.3132162e-05,-2.4894307e-06,-1.166077e-05,-2.9976025e-05,1.4324236e-05,2.9124812e-06,2.456062e-05,-4.5439847e-06,9.053538e-06,5.183272e-06,-3.1657542e-06,1.3213772e-05,1.1063207e-06,-7.2974444e-07,-7.027227e-06,-3.605238e-06,6.9889625e-06,-2.9759867e-06,3.770534e-06,-1.2127516e-05,-9.4619245e-06,6.1564724e-06,-1.9397885e-06,-9.916718e-06,-5.139882e-06,-4.8663137e-06,-2.7817332e-06,-4.0791783e-06,1.5368805e-05,-8.942938e-06,-1.27372605e-05,2.653922e-06,1.6683838e-06,1.2308974e-06,1.31100005e-05,5.497882e-06,1.19911965e-05,-8.893729e-06,-4.823389e-06,-6.349755e-06,2.9090997e-06,9.396208e-07,5.1289426e-06,6.8146546e-06,-1.2023747e-06,-3.4006644e-06,-7.301929e-06,1.0308293e-05,9.562669e-06,-2.1293667e-06,-8.569452e-06,-5.8180376e-09,-1.3994268e-06,4.347483e-06,-1.5947774e-07,1.943167e-05,1.8419523e-06,-4.5499287e-06,-1.1571239e-05,4.736794e-07,1.5341839e-05,-4.9141454e-06,-8.424539e-06,2.9213697e-07,-4.2027378e-07,1.71752e-05,1.1337546e-05,3.685691e-06,-1.00480975e-08,-2.2678727e-05,-1.0296339e-05,2.7204196e-05,-1.683838e-06,1.041682e-05,-3.9771385e-06,-7.731662e-06,-2.8135415e-05,1.1320165e-06,8.564202e-07,1.2844516e-06,1.9830306e-05,-2.0755242e-06,-1.602777e-06,1.3244847e-05,1.673021e-05,-1.10196015e-05,1.2177113e-05,-6.9589996e-06,-3.780784e-06,-1.8113531e-05,5.4990505e-07,-5.8222877e-06
4,1.0502474e-05,1.1673948e-05,-5.691645e-07,2.7805645e-05,8.739006e-07,3.9678634e-06,4.4001655e-07,1.8049665e-05,3.5756493e-06,-3.6797328e-06,-8.298401e-06,-7.645369e-06,-1.7908287e-05,9.476351e-06,-4.442898e-06,9.0725825e-06,-1.0157522e-05,2.4404799e-06,1.257322e-05,3.785335e-07,-1.3028868e-05,-2.744946e-07,-7.957737e-06,-4.2194188e-06,1.36780545e-05,-7.6825e-06,3.9317183e-07,-6.2439976e-06,-4.011325e-06,1.2316038e-06,4.6580826e-06,5.738764e-06,-5.720367e-07,1.1183868e-05,3.911893e-06,-4.2055926e-06,1.2803403e-05,-1.8772253e-06,-1.3907771e-05,-3.0217818e-05,1.4688521e-05,3.0566648e-06,2.506359e-05,-4.4779326e-06,9.4481165e-06,6.106793e-06,-3.1295456e-06,1.3008837e-05,9.878391e-07,-7.0729186e-07,-7.89275e-06,-4.4159306e-06,7.092617e-06,-2.5177333e-06,4.070391e-06,-1.2014624e-05,-9.254725e-06,6.126581e-06,-2.1760789e-06,-1.0492652e-05,-5.6172757e-06,-4.862903e-06,-3.023586e-06,-3.4275918e-06,1.5158266e-05,-1.0187428e-05,-1.32555015e-05,3.4600853e-06,1.6198412e-06,1.7670645e-06,1.4644671e-05,5.975763e-06,1.2910019e-05,-9.567468e-06,-4.8598376e-06,-6.681242e-06,3.0299661e-06,7.2820967e-07,7.087656e-06,6.834478e-06,-4.1842486e-07,-4.4421886e-06,-8.245634e-06,1.1566677e-05,1.01478345e-05,-1.9171798e-06,-8.216848e-06,-5.562597e-07,-1.3482622e-06,3.938765e-06,-5.8795763e-08,1.9539408e-05,3.380832e-06,-4.6735986e-06,-1.2536226e-05,2.011042e-06,1.4921601e-05,-3.933923e-06,-8.403012e-06,1.0068907e-06,-8.142068e-07,1.8718114e-05,1.22375095e-05,4.217798e-06,3.3615288e-07,-2.5628848e-05,-8.965682e-06,2.6983449e-05,-1.9206336e-06,1.0133787e-05,-3.3102797e-06,-8.543675e-06,-2.7956203e-05,1.1237248e-06,7.963316e-07,1.2465678e-06,1.9637246e-05,-2.291611e-06,-1.2490818e-06,1.29011005e-05,1.648461e-05,-1.2053746e-05,1.2780737e-05,-6.703377e-06,-4.2889333e-06,-1.8009945e-05,3.687651e-07,-5.4322645e-06
5,1.2317963e-05,1.080222e-05,-1.9433173e-08,2.7705624e-05,1.1178172e-06,3.235211e-06,3.9672437e-07,1.8341478e-05,2.9351067e-06,-3.1507066e-06,-7.5726093e-06,-6.0003586e-06,-1.6018332e-05,8.3922005e-06,-3.968177e-06,1.0036221e-05,-1.0513808e-05,3.855206e-06,1.18228945e-05,-9.664518e-09,-1.2485918e-05,-1.03991624e-07,-7.897123e-06,-4.0347286e-06,1.168231e-05,-6.388702e-06,2.4287965e-07,-4.6285604e-06,-3.9778074e-06,1.222121e-06,4.2998417e-06,5.9695153e-06,-9.684618e-08,1.1797861e-05,3.2500702e-06,-3.925892e-06,1.3154951e-05,-2.4945548e-06,-1.1628941e-05,-3.0006664e-05,1.4273355e-05,2.9162602e-06,2.4253444e-05,-4.5578845e-06,8.996874e-06,5.120033e-06,-3.1760983e-06,1.3051325e-05,1.0949879e-06,-7.080455e-07,-6.9181533e-06,-3.5735438e-06,6.9882963e-06,-3.0146384e-06,3.5951161e-06,-1.2038655e-05,-9.486512e-06,6.1618694e-06,-1.87974e-06,-9.8842165e-06,-5.0271374e-06,-4.872683e-06,-2.6078742e-06,-4.0676523e-06,1.5223558e-05,-8.786188e-06,-1.2723993e-05,2.6209073e-06,1.675024e-06,1.1730153e-06,1.3105719e-05,5.497762e-06,1.1970646e-05,-8.75096e-06,-4.839306e-06,-6.316549e-06,2.8678705e-06,9.78097e-07,4.8961447e-06,6.658938e-06,-1.1575112e-06,-3.451787e-06,-7.197148e-06,1.0289437e-05,9.512183e-06,-2.1073815e-06,-8.572957e-06,3.457444e-09,-1.2073615e-06,4.4653807e-06,-1.2894827e-07,1.9402756e-05,1.6470294e-06,-4.5514894e-06,-1.1421169e-05,2.9820876e-07,1.526625e-05,-4.941856e-06,-8.275022e-06,1.177541e-07,-4.5685076e-07,1.717846e-05,1.123569e-05,3.5462417e-06,-1.4996112e-07,-2.2649034e-05,-1.0125426e-05,2.7251033e-05,-1.7096124e-06,1.03962375e-05,-3.9044285e-06,-7.729961e-06,-2.8135142e-05,1.1315834e-06,8.3023735e-07,1.2442617e-06,1.9869705e-05,-2.0811858e-06,-1.5800438e-06,1.3185158e-05,1.6610331e-05,-1.1041337e-05,1.2106054e-05,-6.9142434e-06,-3.7257923e-06,-1.806665e-05,5.2582106e-07,-5.8608125e-06
6,2.1732449e-05,7.4032705e-06,4.0266423e-07,2.7522698e-05,8.3839575e-07,-5.483307e-07,4.5192252e-07,1.6144613e-05,2.1436945e-06,-3.1551253e-06,-2.7448987e-06,-3.4426412e-06,-1.2812861e-05,4.7503036e-06,-2.6852695e-06,1.017342e-05,-8.410531e-06,6.4354317e-06,6.984612e-06,3.2278342e-07,-1.2390772e-05,1.5189989e-06,-6.7556484e-06,-2.058513e-06,8.135579e-06,-5.2827872e-06,-1.6140348e-07,-1.3902136e-06,-3.2183834e-06,1.2105743e-06,6.227383e-07,5.9766635e-06,2.4224028e-07,1.0244497e-05,1.8030514e-06,-1.2085056e-06,1.4224543e-05,-2.6977496e-06,-7.121267e-06,-3.0549534e-05,8.319388e-06,2.26888e-06,1.8402829e-05,-4.323264e-06,7.881219e-06,1.897899e-06,-3.1822096e-06,7.096598e-06,9.44899e-07,-7.0234034e-07,-3.6037836e-06,-2.8492932e-06,6.583761e-06,-3.6101592e-06,4.968733e-07,-9.388633e-06,-9.084819e-06,4.660121e-06,3.735713e-06,-1.0519266e-05,-8.0103564e-07,-4.796263e-06,-8.1048347e-07,-4.7610492e-06,1.2445691e-05,-4.829155e-06,-7.789951e-06,5.966449e-07,1.4220433e-06,-1.1835855e-06,1.0941929e-05,3.6295542e-06,9.857569e-06,-6.454322e-06,-4.3657424e-06,-6.545389e-06,1.3705057e-06,1.559748e-06,1.4000325e-06,4.2160664e-06,-1.048742e-06,-9.86649e-07,-4.639711e-06,3.7418613e-06,6.0880575e-06,-2.5838613e-06,-8.686027e-06,2.0366952e-07,1.8735973e-06,5.7964908e-06,1.5905243e-08,1.9317195e-05,-4.8037436e-06,-4.8759666e-06,-9.707999e-06,-4.9887603e-06,1.22664e-05,-5.4818483e-06,-6.8208674e-06,-9.771073e-06,-1.1386402e-06,1.0787247e-05,6.8119734e-06,1.4383895e-06,-1.0845661e-06,-1.8348455e-05,7.9129677e-07,2.6966629e-05,-1.2290116e-06,1.0040915e-05,-2.2528254e-06,-5.0263734e-06,-2.7774639e-05,9.1880565e-07,7.906085e-07,6.6624375e-07,2.1574153e-05,-1.6006297e-06,-1.8843621e-06,1.0337389e-05,1.4473927e-05,-8.731573e-06,9.9057825e-06,-4.9011305e-06,-3.43789e-07,-1.5139663e-05,1.7365596e-07,-5.588395e-06
7,8.8662055e-06,1.7863373e-05,-2.3931352e-07,2.8209617e-05,2.1363726e-06,3.9934384e-06,9.575112e-07,1.9273433e-05,3.727957e-06,-2.4841238e-06,-1.3338369e-05,-4.3403343e-06,-2.0749334e-05,1.416162e-05,-6.493281e-06,7.865756e-06,-1.28094e-05,1.9185427e-06,1.613538e-05,-2.694768e-07,-1.397909e-05,-3.5434423e-06,-1.0399594e-05,-7.122301e-06,1.5575617e-05,-8.959643e-06,1.7579341e-06,-7.6085053e-06,-4.118973e-06,1.282848e-06,7.411456e-06,5.753351e-06,7.318167e-07,1.2774623e-05,5.637259e-06,-4.718164e-06,1.250532e-05,-2.3486136e-06,-1.2535693e-05,-2.9133018e-05,1.5723748e-05,2.808465e-06,3.3011485e-05,-4.1615813e-06,1.0612406e-05,6.922859e-06,-2.8811814e-06,1.7682745e-05,1.4181306e-06,-1.32674e-06,-1.0027672e-05,-4.477096e-06,7.0072656e-06,-1.912711e-06,8.596466e-06,-1.4572245e-05,-8.785524e-06,6.0079483e-06,-3.591591e-06,-1.081081e-05,-8.241364e-06,-4.6910754e-06,-7.5648404e-06,-4.3964583e-06,1.9364776e-05,-1.3254932e-05,-1.3101837e-05,3.5619469e-06,1.4857127e-06,2.8232316e-06,1.32273435e-05,5.500985e-06,1.2556404e-05,-1.2821298e-05,-4.3854434e-06,-7.2632397e-06,4.0432888e-06,-1.1884731e-07,1.1533055e-05,1.1098591e-05,-2.4368128e-06,-1.9938798e-06,-1.0184351e-05,1.0826414e-05,1.0951328e-05,-2.7342871e-06,-8.473113e-06,-2.6088082e-07,-6.6834546e-06,1.1039829e-06,-9.994334e-07,2.022712e-05,7.203809e-06,-4.5069464e-06,-1.5699728e-05,5.30079e-06,1.7421415e-05,-4.1520325e-06,-1.2537913e-05,5.0891394e-06,5.860994e-07,1.7085033e-05,1.4139441e-05,7.5219305e-06,3.8391154e-06,-2.3494722e-05,-1.4998397e-05,2.591566e-05,-9.746691e-07,1.0983152e-05,-5.977633e-06,-7.778122e-06,-2.8142958e-05,1.1439292e-06,1.5767845e-06,2.3901555e-06,1.8746472e-05,-1.9196468e-06,-2.2283098e-06,1.4886988e-05,2.002837e-05,-1.0421212e-05,1.4131888e-05,-8.190303e-06,-5.2934556e-06,-1.9403271e-05,1.2125491e-06,-4.7624535e-06
8,1.3066507e-05,1.1390954e-05,-7.216822e-07,2.794947e-05,5.771149e-07,3.0043484e-06,5.716326e-07,1.7533517e-05,3.6449883e-06,-3.844039e-06,-6.8812806e-06,-6.6022767e-06,-1.7588814e-05,9.349193e-06,-4.526424e-06,8.708714e-06,-9.637422e-06,2.5323789e-06,1.1796246e-05,6.475325e-07,-1.3303743e-05,4.019421e-08,-7.567607e-06,-3.91299e-06,1.3155615e-05,-8.135639e-06,3.531568e-07,-6.2854633e-06,-3.6887677e-06,1.3046741e-06,3.8921517e-06,5.7698608e-06,-7.5005937e-07,1.0631588e-05,3.8561884e-06,-3.4453515e-06,1.2857205e-05,-1.6652584e-06,-1.2718701e-05,-3.0502459e-05,1.2958535e-05,2.8962859e-06,2.4282377e-05,-4.383467e-06,9.371608e-06,5.6891367e-06,-3.1438663e-06,1.1790718e-05,9.144822e-07,-7.8444054e-07,-7.1344784e-06,-4.3817663e-06,7.1218556e-06,-2.3793755e-06,3.7853952e-06,-1.1370535e-05,-9.106056e-06,5.814388e-06,-7.583403e-07,-1.0825701e-05,-4.1419225e-06,-4.7531175e-06,-3.1468426e-06,-3.5074163e-06,1.4696999e-05,-9.405667e-06,-1.2037302e-05,3.4998084e-06,1.5250254e-06,1.4909274e-06,1.4872929e-05,5.6062845e-06,1.2798846e-05,-9.728958e-06,-4.6711557e-06,-6.9943812e-06,2.6068847e-06,8.2680253e-07,6.376562e-06,6.4537253e-06,-2.1345295e-07,-3.9510596e-06,-8.142102e-06,8.992174e-06,1.0148615e-05,-1.8330015e-06,-8.02527e-06,-8.1563667e-07,-6.547525e-07,3.9187616e-06,1.0709186e-08,1.9565923e-05,2.0853986e-06,-4.769626e-06,-1.2896349e-05,1.3481622e-06,1.4227972e-05,-3.52821e-06,-8.157066e-06,-1.3405734e-06,-1.1597823e-06,1.7358532e-05,1.0453157e-05,4.019932e-06,4.837866e-07,-2.5086229e-05,-4.4701264e-06,2.6852442e-05,-1.8347589e-06,9.932315e-06,-2.8096415e-06,-8.340157e-06,-2.775248e-05,1.0554947e-06,7.951512e-07,1.25217e-06,1.9831561e-05,-2.314534e-06,-1.1267748e-06,1.21226885e-05,1.6046037e-05,-1.1550652e-05,1.2516396e-05,-6.044934e-06,-2.9807597e-06,-1.7152213e-05,2.149493e-07,-5.195502e-06
9,8.364215e-06,1.2990769e-05,-1.1282673e-06,2.7899496e-05,7.229867e-07,5.3033255e-06,5.2662364e-07,1.7837701e-05,4.154873e-06,-4.1103035e-06,-9.368672e-06,-9.0790345e-06,-1.9747915e-05,1.09407465e-05,-5.0756116e-06,8.066816e-06,-1.00305115e-05,1.05258e-06,1.35990285e-05,6.616449e-07,-1.3624052e-05,-6.7417386e-07,-8.162572e-06,-4.625761e-06,1.5672234e-05,-8.9675195e-06,6.228702e-07,-7.970437e-06,-4.07347e-06,1.2800253e-06,5.3491967e-06,5.545327e-06,-9.813048e-07,1.07861115e-05,4.6369933e-06,-4.671274e-06,1.24520575e-05,-1.3009894e-06,-1.5998594e-05,-3.0337364e-05,1.570088e-05,3.166067e-06,2.6369657e-05,-4.39341e-06,9.931826e-06,7.10512e-06,-3.0690983e-06,1.3870238e-05,9.049747e-07,-7.450167e-07,-8.904988e-06,-5.1667257e-06,7.205058e-06,-2.020689e-06,4.9957107e-06,-1.2213336e-05,-9.042218e-06,6.1963956e-06,-2.8971408e-06,-1.1031774e-05,-6.4295527e-06,-4.845682e-06,-3.8675153e-06,-2.9007606e-06,1.5393396e-05,-1.1639426e-05,-1.4143034e-05,4.4098597e-06,1.5374769e-06,2.3754546e-06,1.613291e-05,6.4970745e-06,1.4035799e-05,-1.0939393e-05,-4.8862785e-06,-7.087888e-06,3.2976805e-06,4.4647004e-07,9.597919e-06,7.5031876e-06,1.01074875e-07,-5.3754775e-06,-9.457879e-06,1.2941637e-05,1.1016875e-05,-1.7226157e-06,-7.89034e-06,-1.0396534e-06,-2.0729785e-06,3.28436e-06,-3.5417884e-08,1.9707028e-05,5.375914e-06,-4.8033726e-06,-1.3818202e-05,3.8369653e-06,1.4834327e-05,-2.9120747e-06,-9.0380845e-06,2.6944836e-06,-1.0436894e-06,2.0288204e-05,1.3440571e-05,5.070744e-06,9.3354174e-07,-2.8176488e-05,-8.991847e-06,2.6726448e-05,-2.053413e-06,9.979081e-06,-2.9701237e-06,-9.331145e-06,-2.7830321e-05,1.1007276e-06,8.153215e-07,1.3131021e-06,1.9242301e-05,-2.5950785e-06,-9.131245e-07,1.2876499e-05,1.6621172e-05,-1.2958613e-05,1.3516249e-05,-6.8235413e-06,-5.012691e-06,-1.8085884e-05,2.5661018e-07,-5.03011e-06
