,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.00059894845,-0.002157798,0.004035365,0.0006098822,0.0019466039,-0.00041813176,0.004137233,-0.0012774076,-0.0023115906,0.0079136565,0.0015116408,0.005343773,-4.375819e-05,-0.0003877026,-0.0014878232,-0.0027428428,0.003754135,0.0023927726,0.0027959682,0.001913772,0.00032418058,0.001459755,0.0013866648,0.00095767714,0.0009876033,-0.002307624,0.0038739361,-0.002768714,-0.0057559237,-7.5301155e-05,-0.0024471867,-0.0017217213,-0.001122836,-0.0053762374,0.0012829229,-0.0012096401,-0.00013509206,0.0008303486,0.00087855756,0.0031767413,0.0026940457,0.0018260702,0.003002897,-0.0027615912,-0.0013073152,-0.0004656054,-0.0015346259,9.3968585e-05,-0.0011906996,0.0027865097,0.003277041,0.0012255646,0.0010286961,0.0013319235,0.0032796636,0.0066548027,0.0004973691,0.0018717553,-0.0019421661,-0.0017864425,-0.0027773082,-0.003492821,-0.0029475652,-0.0035343543,-0.0014728941,0.0058780536,0.006372327,0.0024720356,0.0012873476,-0.0004068017,0.00023826584,-0.0022040987,0.0019685477,-0.006085079,-0.00028480962,-0.0037624333,0.0039598336,-0.005683191,-0.002056069,0.0017425772,-0.00015794486,-0.0010293424,-0.0006523365,-0.003043482,-0.0029479465,-0.00042345375,-0.0045544878,0.002739735,0.00086321123,-0.0021928828,-0.0010198783,-0.00052044913,-0.00058637606,-0.0042372085,0.0055435915,0.0021896902,-0.0033725614,-0.00044339523,0.006459255,-0.002738298,-0.0012216512,-0.0011083595,0.0006702449,-0.006462073,0.0047806557,-0.0045914315,0.0013085138,0.0018333262,-0.0025402564,0.0024724305,-3.2647513e-06,0.004186809,0.0010105297,-0.0032101683,0.0035149911,-0.0014367364,-0.0020373296,0.004044151,-0.00030606054,-0.00029215403,-0.0031844936,0.0036394596,-0.00100285,0.00020408258,-0.0012159012,0.0030931719,0.00076152384,0.00028896332
1,-0.0034257723,-0.0015725661,0.0029253121,-7.280335e-05,0.0019413913,-0.0009090124,0.0031926446,-0.0024519376,-0.00076092954,0.006997749,0.0020226408,0.004355133,0.0011673914,0.0016139047,-0.0017979089,-0.0013481665,-0.00026597152,0.0026354287,0.0019288342,0.0015098769,0.00025928277,0.0017439015,0.002443716,-0.0001443727,0.0002694563,-0.0016301065,0.00080792466,-0.0043916255,-0.0036393702,0.00013546087,-0.0025401802,0.0015389074,-0.002446549,-0.004947385,-0.00091853924,-0.00084299187,-0.0048027746,0.004564991,-0.00015225913,0.0038230456,0.0021534665,0.0019750074,0.002774693,-0.0030082166,0.0003910046,-0.0009143315,-0.0011991635,-0.00036749616,-0.0018604118,0.002620399,0.004089169,-0.002360981,0.0023978278,-0.0011949968,0.0050105825,0.0064059254,0.001236165,0.0045948476,0.00053093885,-0.004315641,-0.00023659132,-0.0040113144,-0.0011769533,-0.003479451,-0.0010092529,0.0009720037,0.0037590694,0.0040623248,-0.0015088404,0.0014051422,-0.0027042688,-0.00056912564,0.0012892261,-0.006594181,0.0010701213,-0.0016789231,0.0010999972,-0.004300501,-0.0022679304,-5.066581e-05,0.00031323452,-0.0031074053,0.0022843732,-0.004128853,-0.0021889564,-0.0013453886,-0.006598437,0.0053777285,-0.0015541129,-0.0021336675,-0.0054314137,0.0024497733,-0.0017748731,-0.0044748634,0.0016914606,0.00027167518,-0.002046566,-0.0032693036,0.0029137433,-0.0028714659,-0.0004549697,-0.0019932678,0.0009236075,-0.0044577233,0.0051958077,-0.0027768947,0.0004052259,0.00052241515,-0.003669073,0.00031799823,0.0009196652,0.0037893653,-0.0006461218,-0.004559554,0.0009944197,-0.0020072386,-0.0030353293,-0.00038135145,-0.0007683276,-0.0039964467,-0.002695594,0.005511418,-0.00050546695,0.00093173515,-0.002175835,0.0035773497,0.0029192101,0.002518151
2,-0.00024779886,-0.0016196445,0.0032044426,-0.00035376474,0.0026275618,0.0006009551,0.002624672,-0.005399498,0.000107869186,0.002223529,0.0028451085,0.0042237956,-0.0025124997,-0.00020044995,-0.0006586388,0.0017480395,-0.00056774705,0.0024851449,0.0027435776,0.0006052302,-0.0031867656,0.0013560895,0.0044856854,-0.0013564965,0.00094182696,0.00074865064,0.0014919878,-0.004469957,-0.00763702,0.0016356893,-0.00091331266,0.0019906156,-0.0011533573,-0.0019630953,-0.0005365759,-0.00080600125,-0.004137069,0.006217856,-0.0022434983,0.0039932095,0.0001446763,0.0012327824,0.003528785,-0.004101645,0.0015906785,-0.00097375363,-0.002330117,-0.0007541571,-0.0026348885,0.0028020665,0.0017749667,-0.00096890517,0.0014408529,4.473701e-05,0.005574275,0.006051112,0.00036616065,0.005575573,0.00020827423,-0.00372071,0.0032062512,-0.003652487,-0.0011822488,-0.0031619444,0.0008378606,0.0011552088,0.0049140677,0.0012849607,-0.001041757,0.002060093,0.0009102179,-0.0026278934,0.00092610344,-0.007000625,0.0014128461,0.0001866389,0.0016699135,-0.0062812306,-0.0014543998,0.0013926458,-0.0017319862,-0.0018081116,0.002589459,-0.00019886345,-0.0021504448,-0.0014476702,-0.0048811603,0.0056150444,-0.002393689,-0.0029609445,-0.006388463,0.0011966657,-0.002149894,-0.0046959445,0.0013108645,0.002665434,-0.00037247897,-0.005344603,0.0006718077,-0.0009748377,-0.0016779471,-0.00012367405,0.00072904304,-0.0041470304,0.00552734,-0.0020199623,0.0002183877,0.00054525584,-0.0013048486,0.0002183402,0.0017412882,0.0036257505,-0.00040222332,-0.002041895,-0.00021200813,-0.0032129548,-0.0011456478,-0.0002039345,-0.00079994136,-0.0021322165,-0.00079733506,0.0031097606,-0.0011159768,-0.0006401371,-0.0028764196,0.002907982,0.0049644066,0.0035380684
3,-0.0031084362,-0.0014994061,0.0012898762,8.351356e-05,0.00080214255,-0.0027802584,0.004326571,0.00073335506,-0.00035562596,0.004147589,0.0021772888,0.00021887291,-0.003594404,0.0019877814,0.0015277583,0.0014390299,-0.0032909482,0.0040075723,0.0021628914,0.0021992195,-0.0026748125,-0.00035726838,0.005601153,0.0013041534,-0.0009060961,-0.00027681654,-0.0003478662,-0.0061791874,-0.003166195,0.0014591999,-0.0015125372,0.000585099,-0.00037357584,-0.00475886,-0.003401665,-0.0017408264,-0.0006296318,0.0047537927,-0.0023286333,0.0062742494,0.0023770928,0.0022171028,0.005373735,0.0008769296,0.00073881075,0.0029580705,-0.002397269,-0.0006520264,-0.0063082594,0.0074417405,0.001924051,6.666407e-05,0.0041296,-0.00056772586,0.0031819232,0.0018673055,-0.00035819598,0.003848007,-0.0008605968,0.00053673424,-5.126372e-05,-0.0027583353,0.0015105084,-0.0017691962,-0.0010879645,-0.0012045177,0.0019443277,0.0049778745,0.0025820713,-0.0023397058,-0.00027364586,0.0009955242,0.0003307499,-0.005870741,0.00055526104,-0.00061211735,0.0005216738,-9.570643e-05,-0.0016669637,-0.0039943755,-0.00039961282,-0.00020573102,-7.543154e-05,-0.0043846425,-0.0014093379,-0.002379844,-0.0028282925,0.0014976002,-0.00017498806,-0.00018955581,-0.0020450912,0.00075932033,0.00059582666,-0.0019430257,0.0024381708,-0.00019416027,-0.0016004497,0.0008418448,0.004581284,-0.0027171466,-0.00095596164,-0.0029695183,0.000318598,-0.00077401847,-0.001373196,-0.0067731123,0.0031037424,-0.00066309236,8.969102e-05,-0.00036290428,0.0030627034,0.00052269176,0.003138993,-0.0032570902,0.00226543,-0.0017263666,0.00061594695,0.00014113169,0.0007184297,-0.004605813,0.0005938001,0.0065952986,0.00049310364,0.004348035,-0.004221621,0.000100720674,0.0004168395,0.0048635826
4,-0.0007011611,0.00013520289,0.002801977,-0.0027061328,0.00072792266,-0.002408611,0.0014091209,-0.0021397267,0.0009874726,0.0047940835,0.004040909,0.002811465,-0.0030105952,-0.00022861082,-0.0028212573,-0.0006333957,0.000320544,0.0010170881,0.001887734,0.0022799047,0.00021847873,0.002566345,0.0027039088,0.0019148597,-0.0020726924,-0.0015784255,-0.0024517577,-0.003587488,-0.0034056604,-0.00058064796,-0.0013571149,-0.0017955166,-0.0037675109,-0.0035539297,-0.0015237639,0.0013460713,-0.0041048992,0.005562952,-0.0017191498,0.0030734353,0.0030727892,0.0029774867,0.0035251677,-0.0004411377,-0.00152547,0.0008071549,-0.0045139957,-0.0013413299,-0.0033941902,0.0029917173,0.0016981326,0.00026626326,0.0022045914,-0.0007405961,-0.0011206418,0.003945183,0.0029182695,0.0034716427,-0.0004665912,-0.0031059217,-0.0007150173,-0.0034819841,-0.0007501673,-0.0011040382,0.00088178925,-0.0013507996,0.0026023202,0.0014992617,0.00060422067,-0.0034223367,-0.003535538,-0.0037647095,0.0021805055,-0.002824787,-0.00038744882,-0.00013097562,0.0036859186,-7.597357e-05,-0.00073662796,0.0013124105,0.0030061612,-0.001576622,0.0033510723,-0.00031383894,0.0013714759,-0.0027351975,-0.003129676,0.0056314357,-0.0007892903,-0.0020952784,-0.00069492497,0.0019037593,0.0023815646,-0.0017653219,0.00030000508,0.0018898612,0.0009629505,-0.0023342706,0.002798941,-0.0026586829,-0.0019351188,-0.0024193628,0.0006320961,-0.0034130458,0.0065179467,-0.0035991073,0.00097281113,-0.00052989554,-0.0019377149,-0.0021418212,0.0028584823,-0.001953125,0.0010280963,-0.0029117502,0.0007066764,0.0018945038,-0.00453726,0.00090471376,0.0019947933,-0.002032984,-0.003678359,0.005130619,0.00025860406,0.0023217378,-0.0031321798,0.0039333813,0.00045266747,0.0043050535
5,-0.0025269538,0.00047986675,0.0035799276,-0.0020489618,0.0014857631,0.0014929187,0.002560705,0.00072994456,0.0012582153,0.006195672,-0.0009998064,0.00033861306,0.00087778457,0.00073297275,-0.0006518867,-0.0013028083,0.0018194851,0.001164211,0.0021945937,0.0019795625,0.001360478,0.0016980637,0.0044823326,0.002576436,-2.9303366e-05,-0.00055550924,-0.0015186036,-0.003543634,-0.0018119216,-0.001078885,-0.0012342711,-0.0022886558,-0.0021517538,-0.0014061276,-0.0012002839,-0.0004504333,-0.0032314453,0.0016353391,0.0019033588,0.0037546717,0.00163961,0.0030268282,0.0010987297,-0.0040631704,-0.002458875,0.0026595816,-0.0043325312,-0.0030284328,-0.0027805232,0.0028041825,0.0030313153,-0.0023681764,0.0014277715,0.0022349572,0.0028998964,0.003292922,0.0011570621,0.0018984396,0.00014985958,-0.0039520524,-0.004897658,-0.0022033527,-0.0018133987,-0.0021555498,-0.001016805,0.0014947141,0.0041164346,0.0036557205,-0.0008634124,0.001468759,-0.0011495873,-0.0028783847,0.0056225844,-0.0010204129,0.00034896657,-0.0028021839,0.0033001918,-0.0032086633,-0.0032762138,-0.0014978498,0.0013113217,-0.0028779376,0.0027703412,-0.00029000826,3.7465245e-05,-0.0038898364,-0.0034195893,0.0055214837,-0.00030929595,-0.00089863874,-0.00091309473,0.003614962,-0.0018550013,-0.0014829412,0.002528621,-0.0004567001,-0.0017824052,-0.0029631034,0.0039589964,-0.0019241665,-0.00083736144,-0.000805567,0.002289352,-0.003222702,0.005243078,-0.00082116015,0.0015146062,0.0017183498,-0.001726775,-0.000119385775,0.0009289896,0.0019075051,0.000833191,-0.0034149364,0.0010585804,-0.0016713217,-0.002995044,0.0016765706,-0.0011433857,-0.0025772005,-0.0014561471,0.0018374324,-0.0003520213,0.0010524169,-0.0022242498,0.0020166188,0.00061324984,0.0023608096
6,-6.699562e-05,-0.0046679163,0.0015858896,-0.001624722,0.0013397848,-0.002725816,0.0021220334,-0.00025549158,-0.0010326672,0.004703164,-0.0006804494,0.0012201834,0.0005323896,-0.0022455817,0.0009939428,0.00010660512,0.001942652,0.003717225,-0.0008247867,0.00019264966,0.0019041401,0.00059347413,-0.0013660677,0.00011379644,0.00040506665,-0.0001334371,-0.00012583495,-0.0032354966,-0.001210995,-0.0018009674,-0.0015342114,-0.000883514,-0.0013788212,-0.0003898996,-0.004997192,-0.00027452805,-0.0026123337,-0.0019212179,0.0012708344,0.00468383,0.0013698328,0.0013066716,0.0013094395,-0.0030674785,-0.0008273255,0.00276817,-0.0012382641,0.0013895882,-0.0035248622,0.001074098,-7.107854e-05,-0.0015597045,-0.0002738759,-0.0014769798,0.0073408484,-0.0015307292,0.0033873953,0.0025164615,-0.00040655886,0.00041902438,-0.0036643203,0.00031370297,0.00011337176,-0.00022026896,0.00023136009,-0.0011639353,0.0024863984,0.0022775866,0.00034956634,0.002180094,-0.0009806817,-0.0006078398,0.0060471967,-0.0005539842,-0.003020132,0.00047422573,0.003119775,0.0027792268,-0.0039955135,-0.0020132735,-0.00069750194,-0.002698387,0.0020356695,-0.0023358501,-0.0019329479,-0.0034309886,-0.00032949075,0.0032532178,-0.0059259553,-0.0031571202,-0.0014394801,0.004019661,0.0018292642,0.0030014366,-0.0011740997,0.00020127604,0.00087094936,-0.0012280568,-0.0014123023,-0.0018210616,-0.0035629468,0.0010150801,-0.00077928975,-0.00071593,0.0056148823,-0.0010673702,0.0009770598,0.0019516479,0.0013702158,-0.0019865036,0.0033454022,0.00093314424,0.0001335647,-0.0010807831,0.00059195794,-0.0017801076,-0.0059403516,-0.001172279,0.0017606406,-0.0014947373,-0.0005555898,7.9441816e-05,-0.0005550543,-0.0004903907,-0.002453785,0.0051111467,-0.0011690333,0.0010436699
7,-0.0027913786,-0.0012411065,0.003549872,-0.0016995445,0.00022439472,0.00070395315,0.0037129037,-0.001036007,0.0016851122,0.0029001199,-0.00082727335,0.0017218753,0.002061598,-0.0014811559,-0.00308357,-3.6042882e-05,0.0011765002,0.0049472135,-0.0010501072,-0.00065234676,0.0036542467,0.0019886736,0.0043667294,0.0018765777,0.0007374715,-0.0006741183,-0.00044884952,-0.0036011674,-0.0038832687,-0.0049301405,-0.003961582,-0.0013538142,-0.0026797839,-0.004921052,-0.0038609076,-0.002923863,-2.4951994e-05,0.0051287226,-0.0019794675,0.004832782,-0.0006211854,0.002115665,0.006033592,-0.0016345456,-0.001428497,0.0013582967,-0.0002431348,-0.0012730723,-0.0028944872,0.0015692785,0.0003513731,-0.0024847314,0.0049976753,-0.00042771362,0.0034214444,0.0055040196,0.0028368384,0.0005787872,-0.004742447,-0.0032887645,-0.0018338282,-0.006332282,-0.0017427802,-0.0023891814,-0.0045345677,0.004324941,0.0053956676,0.0011947379,0.0027068742,0.0032886993,-0.00072731916,-0.002675307,0.004565466,-0.0045022704,-0.0009803111,-0.00014503114,0.0026478497,-0.0020927116,0.0011495734,-0.0056741163,0.0017626812,-0.00097223185,0.0020623133,0.00054097176,-0.0011201994,-0.0021128673,-0.005076511,0.0010906942,-0.0030642645,-0.00061138347,-0.005381074,0.00013797358,-0.0018057148,-0.002231244,0.00023123808,-0.0011168183,-0.0020334807,-0.0016599,0.0059482604,-0.0007397365,-0.0016008541,-0.005019214,0.0010914989,-0.004054118,0.003382897,-0.003698038,-0.000537321,0.0031693457,-0.0039235493,-0.0028021755,0.0030141366,0.004581962,0.0020509865,-0.002461221,0.00042071566,-0.004686918,-0.0026644692,0.00041450188,-0.0004585269,-0.0005976632,-0.001719093,0.004811514,0.00082876906,0.0011327798,0.0007032417,0.001302544,0.0018657632,0.0042568445
8,-0.004602222,-0.003738435,0.004715413,-0.00080434233,0.0018836139,0.00049106183,0.005846016,-0.002223216,0.0010214469,0.0076907016,0.003813357,0.003201459,2.069585e-05,0.0013509002,-0.0004037209,-0.0009244161,-0.0014394314,0.003922429,0.0012999428,0.0005021868,0.0014339555,0.003567867,0.006033499,0.00036449078,0.0014733677,0.0004019956,0.0021843344,-0.0051997863,-0.0043129586,-0.0019475464,-0.0019900221,-0.0007617129,-0.00093368255,-0.0038767953,-0.00297622,-0.0014064403,-0.00034394115,0.006685566,-0.0021576388,0.009457003,0.0016042633,0.0023159012,0.00713199,-0.003032416,0.0010469053,0.000116087496,-0.0040193796,-0.00032680202,-0.004086254,0.0041190013,0.0015606619,-0.003809385,0.0037308792,-0.0018462418,0.007497713,0.005942274,0.0024347324,0.0048107356,-0.0013611665,-0.0015870668,0.00068173185,-0.0077860467,-0.0018246546,-0.004876647,-0.0027908338,0.0015911772,0.0056904126,0.006373413,0.00043406524,0.004057481,-0.00074571837,-0.0016862703,0.0028268844,-0.009040369,-0.0017217342,-0.0010035019,0.0017948048,-0.0048367716,-0.0027383682,-0.0011891592,-0.00068971235,-0.0011194553,0.0019737897,-0.0032528825,-0.0016627717,-0.0018618628,-0.007856561,0.0022139363,-0.001989429,-0.0030284785,-0.007132277,0.0011592433,-0.00042621512,-0.0061769523,0.00029667653,-0.001051764,-0.0005120386,-0.004410064,0.005002208,-0.003280853,0.00058079883,-0.0053203227,-7.348508e-05,-0.008432556,0.0024127588,-0.0019389149,0.0014409199,0.00028425176,-0.0016909251,-0.00036912132,0.0027323521,0.007135015,-0.000240447,-0.004181985,0.0012752628,-0.0021315888,-0.0036255457,0.00073185377,-0.0008828044,-0.0045810733,-0.0013632663,0.0047512576,-0.0009808354,0.0022899443,-0.0039721965,0.0034822524,0.0043993825,0.005136676
9,0.00039056502,-0.0003938796,0.0023852028,0.0020941123,-3.6747195e-05,0.0018207154,0.003580194,-0.0048541026,-0.0012822336,0.0028899051,0.0017574243,0.00236831,1.5200116e-05,-0.0016334411,-0.0011605285,-0.0012854736,0.0015018012,0.001840584,0.002337169,-0.0008538915,-0.0012394888,0.00015498698,0.0033564977,0.00151389,0.0012195557,-0.0023274808,-0.0010496981,-0.0040240064,-0.005728394,0.00014807843,-0.0003547608,0.00013999251,-0.0022072326,-0.00019694539,0.0017422177,0.0009153815,-0.0016438682,0.0021790154,-0.00074106734,0.0068778917,0.0020172333,0.00083206967,0.0042019263,-0.0015694015,-0.0005516298,-0.0016541705,0.00068733096,-0.00012289826,-0.004780093,0.0023211502,0.0013442021,-0.00027516112,0.0005016215,-0.00035665277,0.003112089,0.004665114,5.0183386e-05,0.0030822288,-0.0015004409,-0.0012090094,-7.637404e-05,-0.002098892,-0.0035546273,-0.0020979345,-0.0032213628,0.001703707,0.0039556976,0.0033488907,-0.00076123606,0.0003413651,3.9112754e-05,-0.0012138486,0.002291169,-0.004374534,-0.0005058665,-0.0011184514,0.0025952095,-0.0039490797,-0.0009851214,0.00072048604,-0.0007255506,-0.0022674622,-0.0009701685,-0.0012281798,-0.0014396505,-0.0036576986,-0.0029288232,0.0034823045,-0.0012108292,-0.004041631,-0.0049206335,0.00020403229,-0.0009633559,-0.00013129786,0.0016766265,0.00208554,0.00021400303,-0.0015294198,0.0038407072,-0.00199028,-0.00047728978,0.0009132521,7.243082e-05,-0.0031500943,0.006064726,-0.0012758505,0.00023494475,0.0010730736,-0.0027235309,0.0005423911,-0.00060001574,0.0017344616,0.0006459467,-0.001357032,0.0016668169,-0.0041216128,-0.0013170671,0.002675877,-0.00029329956,-0.0027014613,-0.00044973567,0.00075458735,-0.0010286663,-0.0007155165,-0.0011923341,0.0045829006,0.0012276024,0.0012272596
